DATA_UTC,LON,LAT,ALT,UF,REG,COD,ACUM,14,15,16,17,18,19,20,21,22,23,00,01,02,03,04,05,06,07,08,09,10,11,12,13
2020-12-17,-43.19027777,-22.98833333,4,RJ,SE,A652,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
2020-12-17,-42.41583333,-22.64583333,1,RJ,SE,A659,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-46.61666666,-23.48333333,792.0,SP,SE,A701,26.2,0.0,0.0,0.0,0.0,0.2,6.8,0.6,0.0,0.0,0.2,0.0,0.0,0.4,10.6,1.4,0.0,4.8,0.8,0.4,0.0,0.0,0.0,0.0,0.0
2020-12-17,-49.02888888,-22.35805555,,SP,SE,A705,49.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,18.8,7.4,0.4,0.2,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-47.88333333,-21.97972221,86,SP,SE,A711,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-47.55,-24.71666666,2.,SP,SE,A712,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-47.66666666,-23.35,60,SP,SE,A713,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.8,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-48.88527777,-23.98138888,74,SP,SE,A714,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,11.2,3.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-48.16444444,-23.85138888,67,SP,SE,A715,21.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.4,4.8,3.4,2.4,0.6,0.0,0.0,0.0,0.0,0.0
2020-12-17,-50.97416666,-22.37249999,39,SP,SE,A718,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-45.52027777,-23.04194444,57,SP,SE,A728,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,0.0,0.0
2020-12-17,-49.96583333,-20.40305555,46,SP,SE,A729,2.8,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0
2020-12-17,-46.53055554,-23.95194444,89,SP,SE,A744,10.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,0.0,0.0,0.0,0.0,0.0
2020-12-17,-51.55222222,-21.45777777,8,SP,SE,A762,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-49.965,-22.23527777,66,SP,SE,A763,26.4,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,9.6,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-46.67805554,-23.72472221,77,SP,SE,A771,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,1.4,0.0,0.0,0.0,3.0,0.4,0.0,0.0,0.0,0.0
2020-12-17,-49.26666666,-25.43333333,923.,PR,S,A807,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-50.8711111,-25.01333333,0,PR,S,A818,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.4,0.2,0.0,0.0,0.0,0.0,0.2,1.0,5.0,1.4,5.2,3.8,0.8,0.0,1.0
2020-12-17,-49.99972221,-24.78944444,1007.7,PR,S,A819,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.4,0.0,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2020-12-17,-54.01972221,-24.53583333,39,PR,S,A820,40.0,0.0,0.0,15.4,3.2,5.6,5.8,4.0,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,1.8
2020-12-17,-51.08944444,-25.56583333,126,PR,S,A823,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.8,0.8,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,2.2
2020-12-17,-51.91666666,-23.40777777,54,PR,S,A835,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.4,6.2,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-52.13444444,-22.49166666,3,PR,S,A850,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,6.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-52.93194443,-23.37583332,38,PR,S,A869,23.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.4,1.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.2,0.0,0.8
